LAST SEEN   TYPE      REASON                    OBJECT                                           MESSAGE
7m50s       Normal    ScalingReplicaSet         rollout/tcc-api-bluegreen                        Scaled down ReplicaSet tcc-api-bluegreen-787bdcb856 (revision 6) from 4 to 0
7m50s       Normal    Killing                   pod/tcc-api-bluegreen-787bdcb856-r927n           Stopping container tcc-api
7m50s       Normal    SuccessfulDelete          replicaset/tcc-api-bluegreen-787bdcb856          Deleted pod: tcc-api-bluegreen-787bdcb856-6hbwq
7m50s       Normal    SuccessfulDelete          replicaset/tcc-api-bluegreen-787bdcb856          Deleted pod: tcc-api-bluegreen-787bdcb856-f8jbt
7m50s       Normal    SuccessfulDelete          replicaset/tcc-api-bluegreen-787bdcb856          Deleted pod: tcc-api-bluegreen-787bdcb856-mphsd
7m50s       Normal    SuccessfulDelete          replicaset/tcc-api-bluegreen-787bdcb856          Deleted pod: tcc-api-bluegreen-787bdcb856-r927n
3m59s       Normal    SwitchService             rollout/tcc-api-bluegreen                        Switched selector for service 'tcc-api-preview' from '787bdcb856' to '86c5dc54d7'
3m59s       Normal    RolloutUpdated            rollout/tcc-api-bluegreen                        Rollout updated to revision 7
60s         Normal    RolloutUpdated            rollout/tcc-api-canary                           Rollout updated to revision 12
57s         Normal    SuccessfulCreate          replicaset/tcc-api-canary-787bdcb856             Created pod: tcc-api-canary-787bdcb856-v9s66
56s         Normal    Created                   pod/tcc-api-canary-787bdcb856-v9s66              Created container: tcc-api
56s         Normal    Pulled                    pod/tcc-api-canary-787bdcb856-v9s66              Container image "gabrieldores/tcc-api:v1" already present on machine
56s         Normal    Started                   pod/tcc-api-canary-787bdcb856-v9s66              Started container tcc-api
32s         Normal    Killing                   pod/tcc-api-canary-86c5dc54d7-74d5r              Stopping container tcc-api
32s         Normal    SuccessfulCreate          replicaset/tcc-api-canary-86c5dc54d7             Created pod: tcc-api-canary-86c5dc54d7-qpjhd
31s         Normal    Pulled                    pod/tcc-api-canary-86c5dc54d7-qpjhd              Container image "gabrieldores/tcc-api:v1" already present on machine
31s         Normal    Created                   pod/tcc-api-canary-86c5dc54d7-qpjhd              Created container: tcc-api
31s         Normal    Started                   pod/tcc-api-canary-86c5dc54d7-qpjhd              Started container tcc-api
